"date"," ABEV3.SA"," ASAI3.SA"," AZUL4.SA"," B3SA3.SA"," BBAS3.SA"," BBDC3.SA"," BBDC4.SA"," BBSE3.SA"," BEEF3.SA"," BPAC11.SA"," BRAP4.SA"," BRDT3.SA"," BRFS3.SA"," BRKM5.SA"," BRML3.SA"," CCRO3.SA"," CIEL3.SA"," CMIG4.SA"," COGN3.SA"," CPFE3.SA"," CPLE6.SA"," CRFB3.SA"," CSAN3.SA"," CSNA3.SA"," CVCB3.SA"," CYRE3.SA"," ECOR3.SA"," EGIE3.SA"," ELET3.SA"," ELET6.SA"," EMBR3.SA"," ENBR3.SA"," ENEV3.SA"," ENGI11.SA"," EQTL3.SA"," EZTC3.SA"," FLRY3.SA"," GGBR4.SA"," GNDI3.SA"," GOAU4.SA"," GOLL4.SA"," HAPV3.SA"," HGTX3.SA"," HYPE3.SA"," IGTA3.SA"," IRBR3.SA"," ITSA4.SA"," ITUB4.SA"," JBSS3.SA"," JHSF3.SA"," KLBN11.SA"," LAME4.SA"," LCAM3.SA"," LREN3.SA"," MGLU3.SA"," MRFG3.SA"," MRVE3.SA"," MULT3.SA"," NTCO3.SA"," PCAR3.SA"," PETR3.SA"," PETR4.SA"," PRIO3.SA"," QUAL3.SA"," RADL3.SA"," RAIL3.SA"," RENT3.SA"," SANB11.SA"," SBSP3.SA"," SULA11.SA"," SUZB3.SA"," TAEE11.SA"," TIMS3.SA"," TOTS3.SA"," UGPA3.SA"," USIM5.SA"," VALE3.SA"," VIVT3.SA"," VVAR3.SA"," WEGE3.SA"," YDUQ3.SA"
"105",2021-07-29,17.129999,17.397324,40.130001,15.572227,31.804289,21.124166,24.608688,21.110806,9.3,30.474777,69.41124,28.988531,26.07,59.360001,10.44,13.45,3.346503,12.1,3.71,24.513142,5.745929,19.24,26.450001,46.824562,22.99,21.32,11.37,36.325153,42.290001,41.970001,19.42,17.41,16.85,43.222206,25.040001,28.24,23.924335,30.402525,81.900002,14.065693,21.4,14.64808,38.25,36.132374,42.299999,5.72,11.383159,30.480947,30.930759,7.430736,25.190001,7.4,28.753279,41.982689,21.719999,18.865793,14.68,24.16,55.25,31.42,26.681522,26.246746,18.379999,26.379999,26,20.91,66.956184,40.104061,35.75,30.790001,55.75,38.099998,11.43473,35.403748,18.209923,19.604929,104.694618,40.707878,13.2,35.951946,29.540001
"106",2021-07-30,16.639999,17.293577,38.900002,15.020649,31.067625,20.595566,24.189732,20.857048,8.97,28.983353,65.480301,27.962038,25.620001,57.75,10.03,13,3.356433,11.94,3.64,24.01055,5.662655,18.99,25.549999,45.481991,22.299999,20.85,10.91,36.00243,40.25,40.549999,18.59,17.129999,16.459999,41.882595,24.200001,27.5,23.228283,29.821585,80,13.73791,20.6,14.21843,37.200001,35.310284,40.830002,5.68,11.1145,30.152554,31.037283,7.236722,24.610001,7.09,27.070694,41.15559,20.6,18.415043,14.34,23.35,53.75,31.030001,25.991566,25.397337,17.85,25.75,25.24,20.66,62.026039,39.546925,35.459999,30.09,54.07,38.029999,11.265548,35.274063,17.449942,19.350931,98.525452,40.866547,12.59,35.534016,28.26
"107",2021-08-02,16.860001,17.289589,38.68,15.385085,31.489981,20.765118,24.339359,20.49593,8.99,29.371124,65.453743,28.386454,25.469999,58.23,10.21,13.09,3.445806,11.87,3.64,24.105379,5.875467,18.870001,25.75,44.84,21.85,20.9,10.76,35.812592,40.310001,40.57,18.889999,17.32,16.940001,42.710003,24.389999,27.9,23.765238,29.753807,80.139999,13.699348,20.34,14.468226,37.75,36.647419,41.27,5.67,11.333407,30.336744,32.150948,7.382233,24.4,7.27,27.070694,41.534264,20.629999,18.593464,14.4,24.02,53.59,30.969999,25.745827,24.925442,17.59,26.1,25.440001,20.82,61.047993,39.683765,35.82,30.690001,54.52,39.549999,11.444682,36.88015,17.232803,19.219229,98.679451,41.114464,12.73,36.631645,28.48
"108",2021-08-03,17.07,17.297567,38.650002,15.769219,31.313179,20.902119,24.478096,21.179127,8.85,29.828495,67.401505,27.962038,25.299999,58.02,10.21,13.16,3.425945,11.95,3.6,24.20969,5.829204,19.120001,25.59,44.950001,21.59,20.530001,10.72,35.879036,40.529999,40.66,18.92,17.309999,16.799999,42.847904,24.450001,27.6,23.60614,30.547758,80.629997,14.02713,20.219999,14.488211,37.810001,36.419609,40.799999,5.67,11.472712,30.635435,31.85074,7.372532,24.49,7.03,27.020912,41.79335,20.43,18.311747,14.08,23.799999,54.470001,30.74,26.180595,25.34071,17.9,25.799999,25.77,20.73,60.988113,39.928123,35.869999,29.799999,54.950001,39.23,11.375019,36.411293,17.213066,19.238043,102.040337,41.590462,12.56,36.401756,28
"109",2021-08-04,16.629999,17.373383,37.740002,15.700272,30.851536,20.163458,23.50975,20.954647,8.7,29.649523,67.596283,27.715286,24.790001,57.82,10.06,12.73,3.386224,11.8,3.56,24.314001,5.866215,19.059999,24.549999,45.43,20.940001,20.219999,10.56,35.898018,40.459999,40.310001,18.32,17.18,16.969999,42.306149,24.23,27.309999,23.190001,30.605854,79.699997,14.113895,19.959999,14.348324,37.23,36.528564,40.150002,5.6,11.214004,29.779196,31.579588,7.236722,25,6.84,26.065126,41.334961,19.959999,17.898558,14.05,23.51,55.150002,29.940001,25.235447,24.802752,17.299999,25.27,25.43,20.290001,59.042004,39.478504,35.380001,29.030001,55.099998,39.48,11.355115,36.85022,17.084755,20.122334,101.931625,41.253296,12.25,36.051933,27.65
"110",2021-08-05,16.620001,17.35742,37.779999,15.473731,30.301493,19.824074,23.160351,20.720407,8.57,29.550095,64.143425,27.429054,24.549999,55.41,9.98,12.64,3.356433,11.61,3.48,23.716583,5.903225,18.860001,24.33,43.630001,20.469999,19.629999,10.2,35.214607,39.630001,39.799999,18.620001,17.110001,16.870001,41.57724,23.75,26.540001,23.120001,29.763491,79.790001,13.680067,20.02,14.378301,36.400002,36.102661,39.540001,5.64,11.243855,29.868801,30.969494,7.324028,24.700001,6.72,25.786354,41.075871,20.459999,17.682573,13.61,23.23,54.540001,29.84,27.664476,26.756392,17.27,24.76,25.879999,20.09,58.38332,39.32,34.669998,28.98,54.57,39.080002,11.185932,37.529999,16.77879,19.774261,98.815338,40.98555,12.16,35.842041,27.35
"111",2021-08-06,17.1,17.517029,37.970001,15.660873,31.224781,20.243313,23.669479,20.788727,8.51,30.07,63.922089,27.685675,24.4,56.470001,10.06,12.6,3.4,11.72,3.51,23.726065,6.060522,19.15,24.200001,43.419998,20.57,20.08,10.2,35.755642,41.25,40.900002,19.23,17.200001,17.139999,41.66589,24.1,26.940001,22.9,30.363796,79.389999,13.834318,20.1,14.248405,37.200001,36.033329,39.509998,5.82,11.452811,30.705128,31.569902,7.47924,24.440001,6.72,25.686792,41.055943,20.68,17.682573,13.69,23.200001,54.599998,30.290001,27.513254,26.794142,17.469999,24.790001,26,20.190001,58.133816,40.880001,35.52,29.15,54.299999,39.400002,11.394922,37.259998,16.877489,20.310482,99.376991,41.511131,12.35,36.221851,27.200001
"112",2021-08-09,17.16,18.123541,37.970001,15.532829,30.939936,20.223349,23.659496,21.169367,8.85,31.299999,63.417442,28.17918,24.719999,57.099998,10.09,12.8,3.38,11.77,3.48,23.868307,6.180806,18.950001,24.290001,43.330002,20.219999,20.35,10.21,36.144806,40.470001,40.439999,18.98,17.450001,17.299999,41.82349,24.18,27.25,23.219999,29.976501,78.230003,13.786115,19.940001,14.138494,37.060001,36.32056,39.849998,5.85,11.502563,31.063553,31.908846,7.314328,25.110001,6.6,25.915785,40.966255,20.49,18.330528,13.8,23.559999,54.23,30.4,27.258062,26.605385,17.58,24.58,26.700001,19.969999,58.483116,40.709999,35.650002,29.07,56.369999,40.150002,11.404874,37.32,17.519032,20.244631,98.75193,41.778881,12.71,36.141888,26.75
"113",2021-08-10,16.709999,18.36495,37.860001,15.276739,30.15416,19.873981,23.320078,20.983927,8.67,31.09,63.063301,28.208792,24.4,56.990002,9.91,12.43,3.34,11.56,3.44,23.517441,6.069774,18.83,24.299999,43.790001,19.82,20.049999,10.03,35.641739,39.91,39.860001,19.6,17.290001,16.719999,40.986237,24.08,26.780001,23.4,30.731724,77.620003,14.007848,19.68,13.928665,36.52,36.023422,38.360001,5.82,11.41301,30.476135,31.492432,7.304627,25.08,6.42,25.218855,40.408211,20.4,18.36809,13.52,23.09,53.580002,30.23,27.267515,26.690327,18.719999,24.280001,26.16,19.58,57.315453,39.799999,34.82,28.5,56.830002,39.599998,11.245645,36.779999,17.163715,20.790257,99.703117,40.658298,12.8,36.071922,26.6
"114",2021-08-11,16.57,18.007826,37.700001,14.823657,29.859493,20.003748,23.409925,21.179127,9.94,30.35,63.001328,27.261261,24.35,56.73,9.9,12.29,3.32,11.61,3.35,23.232958,6.190059,18.969999,24.290001,44.099998,19.530001,19.700001,9.94,35.271557,39.84,39.950001,19.93,17.49,16.450001,40.917286,24.26,26.68,22.700001,31.060925,77.279999,14.046412,19.540001,13.948649,37.810001,36.290848,38.939999,5.77,11.582166,30.814646,31.966948,7.130014,24.93,6.45,25.408022,40.657337,20.91,18.49017,13.53,23.01,52.939999,30.17,27.692831,27.058403,18.299999,20.5,25.120001,19.639999,57.275532,40.060001,34.93,28.23,56.5,39.560001,11.43473,36,17.124237,20.724405,98.987457,41.253296,13.02,36.131897,25.299999
"115",2021-08-12,16.58,17.706564,37.189999,13.681104,29.211227,19.80411,23.080488,20.9,8.82,29.469999,61.407703,26.590094,23.9,56.139999,9.71,11.9,3.25,11.47,3.27,23.138128,5.958742,18.950001,23.950001,43.619999,19.35,19.33,9.72,35.26207,39.209999,39.16,19.379999,17.389999,16.09,40.533131,24.200001,26.110001,23.610001,30.634899,82.620003,13.87288,18.76,14.837926,38.490002,35.835232,37.75,5.6,11.383159,30.237183,30.097933,7.023307,24.639999,6.57,25.736574,40.188984,20.969999,18.22723,13.2,22.559999,52.66,30.030001,27.844053,27.464233,17.75,19.540001,25.809999,19.549999,57.954178,39.84,34.450001,29.02,55.709999,39.419998,11.484489,35.549999,15.012082,20.432775,98.924042,41.213631,12.07,35.492214,24.75
"116",2021-08-13,16.65,17.696589,36.77,14.419824,28.975494,19.933872,23.190298,20.620001,8.6,29.690001,62.062859,26.896067,23.77,56.490002,9.6,11.87,3.16,11.57,3.32,25.053663,5.903225,18.84,23.59,42.610001,18.809999,19.040001,9.64,36.030903,39.02,38.91,20.790001,17.639999,16.379999,42.70015,24.190001,25.879999,23.43,30.325066,84.230003,13.766832,18.389999,15.33752,40.57,36.221516,37.580002,5.62,11.452811,30.645391,30.340034,6.9263,25.209999,5.97,25.587233,40.697201,20.27,18.264793,13.17,22.48,54.509998,30.389999,28.278822,27.70018,17.42,18.959999,25.879999,19.120001,57.335415,40.77,33.59,29.68,56.810001,39.5,11.653671,35.950001,15.387137,19.896557,98.108742,41.749126,11.3,35.752087,24.799999
"117",2021-08-16,16.4,17.207788,35.34,13.769749,28.926386,19.734234,23.000626,20.09,8.19,28.219999,62.921646,26.412432,23.139999,54.560001,9.49,11.88,3,11.38,3.12,25.565735,5.958742,18.559999,23.07,41.450001,17.200001,19.07,9.41,36.230228,37.759998,38,19.450001,17.610001,15.95,42.985802,23.98,25.34,23.17,29.376198,83,13.487254,17.450001,15.017779,38.880001,35.15181,36.610001,5.46,11.350328,30.309566,30.68866,6.65468,25.33,5.63,24.950039,39.620975,19.42,18.048807,13.03,22.09,53.560001,30.58,27.740089,27.030088,16.77,19.690001,25.76,18.610001,55.988106,40.650002,33.98,29,57.709999,39.650002,11.59396,34.720001,15.554926,18.842934,98.561691,42.145794,10.61,34.392765,23.76
"118",2021-08-17,16.32,16.918497,33.990002,13.612155,28.808519,19.724253,22.91078,19.82,7.99,28.030001,61.646748,26.057106,23.110001,52.5,9.24,11.82,2.85,11.7,3.1,25.603666,5.903225,18.110001,22.790001,40.200001,17.17,18.32,9.38,36.062366,37.860001,37.740002,18.16,17.49,15.71,42.710003,23.49,24.780001,22.950001,28.538286,81.5,13.015052,17.049999,14.728015,38.450001,34.210861,35.73,5.26,11.200589,30.199677,30.040001,6.324856,25.190001,5.41,24.213287,39.341953,19.309999,18.048807,12.81,21.59,52.599998,29.549999,27.75,27.030001,16.75,19.73,25.4,18.59,54.491096,40.400002,32.849998,28.4,57.299999,39.919998,11.554152,34.619999,15.890502,17.883383,96.931068,42.820129,10.6,34.672623,25.24
"119",2021-08-18,16.469999,16.619232,34.360001,13.336367,28.946028,19.454741,22.761032,19.68,8.08,27.5,59.300575,25.810352,22.959999,54.709999,9.26,11.83,2.86,11.93,3.24,25.082111,5.967994,18.1,22.299999,39.27,17.700001,18.309999,9.22,36.970001,37.209999,37.59,18.83,17.379999,15.33,42.330002,23.280001,24.969999,22.73,28.291842,80.010002,12.975702,17.23,14.58813,38.16,33.695816,35.73,5.22,11.230536,30.259619,30.26,6.480067,24.219999,5.41,24.641401,38.863632,18.84,18.21784,12.65,21.32,52.330002,29,27.42,26.790001,17.280001,19.969999,25.299999,18.049999,55.09988,40.080002,31.690001,28.200001,56.130001,39.52,11.59396,34.599998,15.100911,17.036722,93.678902,42.849876,10.75,33.563183,25.42
"120",2021-08-19,17.190001,17.437225,35.189999,13.966742,29.142473,19.584507,22.711121,19.75,8.38,28.389999,56.139885,25.731392,23.59,57.459999,9.33,12.27,2.89,12.18,3.22,26.125223,6.143795,18.879999,22.440001,37,19.1,18.4,9.49,38,37.91,38.16,19.559999,17.969999,15.93,43.630001,24.33,25.190001,23.639999,27.345493,82.519997,12.641227,17.67,14.917861,38.349998,34.745716,35.889999,5.11,11.140692,29.870008,31.41,6.586775,23.9,5.61,25.915785,39.312061,18.950001,18.734325,12.79,21.51,53.52,29.17,27.16,26.639999,18.1,20.280001,26.219999,18.26,58.024036,40.209999,32.970001,28.5,55.68,39.950001,11.90247,36.599998,15.17,16.067764,88.334099,42.810211,11.2,35.172375,24.9
"121",2021-08-20,17.540001,17.736492,36.130001,13.986441,29.181761,19.504652,22.581343,19.860001,8.32,28.33,56.193005,25.761003,23.75,58.580002,9.51,12.71,2.9,12.49,3.32,26.599365,6.208565,19.209999,22.530001,36.939999,19.83,18.540001,9.92,38.5,38.130001,38.369999,19.870001,18.41,16.379999,44.25,25.280001,25.809999,24.200001,27.256773,85.400002,12.582201,18.200001,15.517373,39.259998,35.122093,36.57,5.16,11.160658,29.76012,31.709999,6.674082,24.610001,5.59,26.164688,39.062935,18.860001,18.931528,12.86,21.700001,52.91,29.41,27.15,26.6,18.030001,20.58,26.67,18.120001,58.612858,40.209999,36.549999,29.65,56.849998,40.490002,12.031844,37.400002,15.37,16.086578,88.370338,43.821709,11.27,35.961979,26
"122",2021-08-23,17.360001,17.467152,37,13.444712,29.446962,19.534595,22.74107,19.5,8.5,27.969999,55.697212,25.297108,23.85,60.080002,9.33,12.23,2.83,12.5,3.3,26.267467,6.143795,18.799999,22.120001,36.630001,20.700001,18.17,9.76,38.310001,37.59,38.009998,20.92,18.059999,15.69,43.869999,24.85,25.17,24.18,27.45393,82.43,12.542851,18.51,15.187641,38.619999,34.973526,35.919998,5.04,11.21057,30.079798,32.799999,6.50917,25.17,5.25,25.069513,37.916954,18.129999,19.579483,12.49,21.26,52.110001,30.190001,28.059999,27.02,18.68,20.450001,26.5,18.43,56.317448,40.75,36.169998,29.32,57.48,39.709999,12.021892,36.950001,15.09,15.757321,87.147369,43.494461,10.8,35.732094,26.59
"123",2021-08-24,17.59,17.696589,39.700001,13.690952,30.409212,20.113546,23.340042,19.959999,8.47,28.66,57.096062,25.938665,23.950001,60.490002,9.46,12.62,2.93,13.04,3.39,27.272648,6.199312,18.870001,22.48,38.59,22.02,20.41,10.17,38.900002,39.060001,39.279999,22.620001,18.48,16.030001,45.049999,25.459999,27.84,24.299999,28.479139,82.870003,13.015052,20.540001,15.267576,39.099998,34.458477,36.880001,5.06,11.450156,30.918957,31.73,6.732286,25.67,5.87,25.378153,38.763985,19.24,19.617044,13.32,21.93,53.419998,29.559999,28.379999,27.58,19.08,20.950001,25.799999,18.73,56.936211,41.400002,36.299999,30.26,59.049999,39.939999,12.151267,37.52,15.47,16.876797,90.327072,43.177128,11.3,35.642139,27.9
"124",2021-08-25,17.58,17.80632,39.740002,13.779599,30.309835,20.053656,23.379974,20.190001,8.52,28.76,56.79504,26.244638,23.799999,62.860001,9.42,12.66,2.99,13.14,3.39,27.519201,6.217817,18.889999,22.59,37.700001,22.9,21.200001,10.2,38.639999,39.049999,39.419998,23.34,18.68,16.110001,45.18,25.700001,28.209999,24.200001,28.636864,83.110001,13.093753,20.620001,15.267576,39.400002,34.69619,37.110001,5.24,11.470121,30.958916,31.780001,6.683782,26.67,5.81,25.627056,39.182514,19.549999,19.635826,13.57,21.799999,54.07,29.98,28.450001,27.73,18.92,21.65,25.99,18.870001,57.415253,41.560001,36.209999,30,62.259998,39.610001,12.191074,39.080002,15.44,16.876797,90.136833,43.018463,11.27,36.361778,27.969999
"125",2021-08-26,17.110001,17.327496,38.799999,13.454562,29.882517,19.654381,22.930742,19.620001,8.28,28.030001,56.033642,26.096588,23.58,61.66,9.09,12.37,2.9,13.03,3.4,27.320061,6.014258,18.450001,22.16,36.560001,22.190001,19.940001,10.03,37.970001,38.810001,39.040001,23.120001,18.440001,15.78,44.150002,25.4,27.01,24.02,28.03554,80.800003,12.592039,20.17,14.947837,38.029999,34.210861,35.150002,5.15,11.180623,30.209665,31.379999,6.460666,26.370001,5.95,24.760876,37.777443,18.799999,19.682779,13.05,21.07,52.650002,29,28.219999,27.49,18.059999,21.57,25.719999,18.73,55.848385,41.099998,36.009998,29.280001,61.689999,38.139999,12.161219,38.950001,14.63,16.293539,88.986351,42.78046,10.89,36.751583,27.940001
"126",2021-08-27,17.040001,17.35742,39.169998,13.73035,30.339649,19.903927,23.230232,19.73,8.35,29.209999,56.989819,26.767756,23.85,62.599998,9.25,12.69,2.88,13.24,3.39,27.490751,6.088279,18.75,22.49,37.450001,21.9,21.309999,10.21,38.310001,38.830002,39.07,23.68,18.610001,16.18,44.529999,25.299999,27.959999,23.9,28.538286,80.739998,12.808465,20.780001,14.837926,38.380001,34.161339,35.57,5.27,11.380277,30.729145,31.049999,6.538271,26.719999,5.95,26.05517,38.076393,19.030001,19.720343,13.67,21.48,52.799999,29.18,29.08,28.49,19.4,21.700001,25.85,19.01,58.183716,41.639999,37.02,29.58,61.900002,38.040001,12.161219,39.48,14.66,17.403608,91.214859,42.849876,10.87,36.881519,27.389999
"127",2021-08-30,17.18,17.118008,37.889999,13.49396,30.051456,19.734234,22.980659,19.290001,8.44,28.74,56.724213,26.649313,23.58,62.490002,9.12,12.61,2.86,13.18,3.26,27.519201,6.079027,18.690001,22.200001,36.689999,22.07,20.450001,10.11,37.939999,37.950001,38.34,23.15,18.440001,15.8,44.529999,25.33,27.26,23.76,28.281984,80.25,12.818301,20.129999,14.797959,38.23,34.04248,34.830002,5.23,11.300415,30.509367,31.18,6.480067,26.52,6.12,25.368196,37.847198,18.879999,19.692169,13.44,21.209999,52.450001,29.370001,28.719999,28.299999,19.299999,21.5,25.879999,18.85,56.63681,41.290001,36.66,29.620001,61.52,38.200001,12.161219,39.889999,14.61,17.535311,90.635086,43.008545,10.76,36.661629,26.360001
"128",2021-08-31,17.1,16.768864,37.73,13.858396,30.240273,19.903927,23.110435,19.059999,8.36,28.43,55.909695,26.836845,23.42,65.989998,9.03,12.25,2.87,13.51,3.21,27.538168,6.32885,18.15,22.049999,34.860001,21.290001,20.219999,9.85,37.549999,37.630001,37.77,23.42,18.440001,15.67,44.369999,25.34,26.799999,23.66,27.917246,79.940002,12.719927,19.959999,14.708032,37.23,35.231045,34.189999,5.34,11.540001,30.908964,31.17,6.412163,26.309999,5.96,24.810656,37.926922,18.24,19.241419,13.69,21.1,51.619999,28.33,27.92,27.190001,19.17,21.370001,25.559999,18.719999,55.34938,41.939999,36.130001,29.200001,61,37.91,12.400064,39.599998,14.44,17.394201,89.393997,43.365543,10.39,35.542191,25.59
"129",2021-09-01,17.26,16.988327,37.779999,14.212982,30.270084,19.923889,23.070505,19.34,8.22,27.969999,55.564407,26.412432,24.02,67.580002,8.95,12.3,2.78,13.97,3.15,27.41,6.56942,18.18,22.57,34.880001,21.02,19.950001,10.06,38.68,38.68,38.740002,22.93,18.75,16.299999,45.220001,26.309999,26.639999,23.91,27.749662,80.949997,12.523175,19.690001,14.907869,36.98,34.69619,33.599998,5.3,11.66,31.043896,31.17,6.353959,26.139999,6.14,24.432323,37.368877,18.68,20.180483,13.62,20.870001,52.619999,27.85,27.77,27.040001,18.629999,22.129999,26.26,19.35,54.860359,41.66,36.459999,28.57,61.200001,38.110001,12.161219,40.599998,14.5,17,89.548004,42.859795,10.27,36.271824,25.76
"130",2021-09-02,16.52,17.49708,37.119999,13.858396,29.017942,19.171852,22.260201,18.690001,7.92,27.629999,55.219124,25.277369,23.639999,67.07,8.77,12,2.6,13.69,3.06,27.219999,6.458388,18.15,22.290001,34.220001,20.35,19.280001,9.67,39.080002,36.75,37.099998,22.780001,18.549999,15.95,44.380001,26.02,25.83,23.370001,27.000471,80.419998,12.218213,19.469999,14.69804,35.950001,33.755245,32.48,5.18,11.27,29.924477,30.23,6.111441,25.299999,5.78,23.894691,36.402267,18.01,19.748514,13.22,20.370001,50.34,27.09,27.290001,26.6,18.77,22.09,25.440001,19.01,54.111858,39.48,36.490002,27.68,60.740002,37.740002,11.783047,39.299999,14.38,16.23,89.267174,42.076378,9.64,35.722099,24.5
"131",2021-09-03,16.559999,18.115561,36.650002,13.838696,28.948378,19.171852,22.150297,19.18,7.79,27.48,55.387341,25.297108,23.77,66.779999,8.66,11.92,2.59,13.61,3.04,27.33,6.282586,18.32,22.129999,34.810001,20.049999,18.889999,9.74,39.299999,37.200001,37.82,21.76,18.34,15.87,43.810001,25.65,26.09,23.809999,26.990614,81.690002,12.237887,19.030001,14.877893,36.439999,34.151432,32.509998,5.15,11.25,29.754564,31.1,6.043536,25.5,6.02,24.28298,36.990204,18.9,20.039623,13.22,20.17,50.720001,27.110001,27.299999,26.33,18.15,22.48,26.09,18.99,54.680721,38.560001,35.599998,27.9,61.709999,37.98,11.842757,39.169998,14.76,16.280001,89.330589,41.739212,9.62,36.231842,24.85
"132",2021-09-06,17.190001,18.305098,36.310001,14.104635,29.465136,19.361671,22.380093,19.27,8.31,27.940001,54.918106,25.385939,23.98,67.07,8.81,11.98,2.63,13.49,3.06,27.559999,6.597178,18.77,22.35,34.150002,20.85,19.41,9.93,39.5,37.799999,38.360001,21.549999,18.51,15.99,44.240002,25.4,26.58,24.15,27.296206,83.650002,12.326426,19.48,15.147674,36.209999,34.438667,33.119999,5.27,11.46,30.134367,32.099998,6.208448,25.18,6.2,24.790743,36.990204,19.48,20.556108,13.72,20.540001,51.16,28.940001,27.370001,26.459999,18.530001,22.280001,26.16,18.940001,55.319443,39.169998,35.599998,28.879999,61.48,37.779999,12.081604,39,14.97,16.540001,87.926445,42.076378,9.95,36.361778,24.68
"133",2021-09-08,16.209999,17.866173,34.669998,12.922683,28.222929,18.132835,21.09124,18.4,8.21,26.58,53.492695,24.310095,23.379999,65.279999,8.47,11.67,2.49,13.25,2.87,27.059999,6.291839,17.91,21.700001,33.209999,19.57,18.190001,9.47,38.27,34.290001,34.950001,21.07,17.719999,15.59,43.029999,24.65,24.75,23.549999,26.665306,80.809998,12.07065,18.940001,14.558153,35.130001,33.279816,31.620001,5.2,10.92,28.705109,31.27,5.878624,25.450001,5.67,26.582846,35.056992,18.790001,20.527937,12.95,19.639999,49.98,26.6,25.85,24.969999,18.26,22.5,25.379999,18.23,59.760567,37.23,33.639999,27.799999,62.59,36.84,11.683527,37.400002,14.13,15.59,86.096535,40.737633,9.02,36.471725,23.1
"134",2021-09-09,16.309999,18.155464,35.5,13.425014,28.719812,18.272705,21.18116,18.82,8.53,27.6,53.289066,24.813471,23.43,67.080002,8.6,11.84,2.49,13.37,2.98,27.860001,6.532409,18.5,22.190001,34.200001,20.209999,18.530001,9.66,39.189999,36.369999,36.68,21.629999,18.09,15.91,44.259998,24.98,24.959999,24.219999,27.020187,81.949997,12.277237,19.709999,14.847918,35.389999,34.468384,32.450001,5.2,11.14,29.084911,32.330002,6.082339,25.950001,5.8,26.642582,35.684788,18.85,21.063204,13.61,20.49,50.630001,28.120001,26.09,25.5,19.780001,22.940001,25.84,18.559999,59.880325,37.43,34.279999,28.91,62.25,37.09,11.932324,37.919998,14.56,15.67,85.788521,41.878044,9.5,38.820545,23.59
"135",2021-09-10,16.1,18.135513,34.919998,13.602306,28.80925,18.082884,20.921391,19.059999,9.05,26.93,53.29792,25.109575,24.139999,67.199997,8.66,11.78,2.45,13.46,3.01,27.9,6.523157,18.42,21.85,33.75,20.32,18.92,9.57,38.66,36.380001,37,21.18,17.93,15.88,43.16,24.85,25.360001,23.610001,26.911751,81.25,12.296913,19.040001,14.64808,35.299999,34.161339,32.610001,5.21,10.98,28.795061,32.25,5.985332,25.379999,5.64,25.188986,36.043526,17.18,21.579689,13.43,20.190001,50.400002,27.33,26.07,25.34,19.1,22.49,25.549999,18.120001,57.155773,36.830002,33.990002,28.639999,60.66,37.029999,11.972132,38.200001,14.28,15.31,85.888176,41.86813,9.02,38.640636,23.26
"136",2021-09-13,16.35,18.624313,35.799999,13.986441,29.445259,18.382599,21.351009,19.57,9.17,27.559999,53.466133,25.356329,24.6,67.400002,8.89,11.71,2.51,13.67,3.21,27.92,6.597178,18.74,22.620001,33.610001,22.209999,19.85,9.73,39.099998,37.540001,37.919998,21.870001,18.23,16.370001,43.450001,25.290001,26.52,24.129999,27.118765,83.620003,12.434639,19.51,15.167658,35.990002,34.478291,33.200001,5.5,11.13,29.154875,33.169998,6.218149,25.6,6.05,26.045214,37.040031,17.440001,21.389999,14.01,20.74,50.48,27.809999,26.879999,26.23,19.52,23.559999,26.07,18.450001,58.88232,37.150002,34.950001,29.58,59.919998,37.529999,12.220929,38,14.89,15.93,85.84288,42.096214,9.2,38.88052,25.120001
"137",2021-09-14,16.440001,18.285145,35.200001,13.917494,29.23,18.252724,21.211132,19.620001,9.41,27.629999,53.687473,25.32,23.889999,69.419998,8.73,11.77,2.44,13.76,3.17,27.879999,6.597178,18.67,23.5,33.130001,21.559999,19.780001,9.9,39.279999,38.200001,38.630001,21.33,18.200001,16.93,43.450001,25.280001,26.129999,24.290001,27.158195,84.699997,12.346101,19.280001,15.217616,36.389999,34.468384,32.889999,5.4,11.06,28.974968,33.279999,6.208448,25.75,5.95,25.84609,37.249298,17.030001,21.51,14.08,20.49,49.950001,28,26.68,25.879999,19.629999,23.379999,26,18.42,57.884315,36.919998,35.09,29.66,60.049999,38.029999,12.131362,38.549999,14.51,15.68,85.235924,42.43338,9.05,39.360279,24.860001
"138",2021-09-15,16.02,18.54451,34.84,13.838696,29,18.112854,21.021303,19.219999,9.6,27.5,56.494022,25.299999,23.879999,70.169998,8.62,11.36,2.39,13.75,3.03,27.76,6.421377,18.58,23.549999,33.34,21.83,19.65,9.67,38.860001,38.009998,38.259998,21.440001,18.030001,17,43.049999,25.35,25.879999,24.23,26.941324,84.75,12.336263,19.780001,15.367496,36.720001,33.923622,32.380001,5.33,11.06,28.505213,32.66,6.10174,25.129999,5.82,25.278591,36.661362,16.620001,21.41,13.91,20.219999,48.25,27.5,26.969999,26.33,21.09,22.700001,25.82,18.209999,57.285515,36.16,34.93,28.459999,58.119999,37.48,11.992037,39,14.28,15.54,83.107071,41.074795,8.78,39.820045,24.98
